Filename,Inode,File Type,Parent Path,Birth Time,Access Time,Modify Time,Change Time
Screenshot 2023-10-04 155239.png,6473924464494678,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.858241700 -0500,2023-10-04 15:52:39.698823900 -0400,2023-12-01 12:49:27.533717500 -0500
Screenshot 2023-10-04 155332.png,5910974511073859,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.858241700 -0500,2023-10-04 15:53:32.793334600 -0400,2023-12-01 12:49:27.541932000 -0500
Screenshot 2023-10-04 155339.png,2533274790546013,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.858241700 -0500,2023-10-04 15:53:39.004528000 -0400,2023-12-01 12:49:27.549933900 -0500
Screenshot 2023-10-04 155923.png,3096224743879928,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.858241700 -0500,2023-10-04 15:59:23.000000000 -0400,2023-12-01 12:49:27.557644000 -0500
Screenshot 2023-10-05 131208.png,11258999068449451,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.858241700 -0500,2023-10-05 13:12:09.000000000 -0400,2023-12-01 12:49:27.566644600 -0500
Screenshot 2023-10-05 165058.png,13510798882125723,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.857242000 -0500,2023-10-05 16:50:58.120973100 -0400,2023-12-01 12:49:27.574941700 -0500
Screenshot 2023-10-05 165103.png,4222124650675280,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.857242000 -0500,2023-10-05 16:51:03.000000000 -0400,2023-12-01 12:49:27.583854100 -0500
Screenshot 2023-10-06 130014.png,6473924464626710,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.857242000 -0500,2023-10-06 13:00:14.000000000 -0400,2023-12-01 12:49:27.591257900 -0500
Screenshot 2023-10-06 132153.png,3096224744112608,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.856240500 -0500,2023-10-06 13:21:53.000000000 -0400,2023-12-01 12:49:27.601248400 -0500
Screenshot 2023-10-08 115209.png,8444249301330349,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.856240500 -0500,2023-10-08 11:52:10.000000000 -0400,2023-12-01 12:49:27.609415400 -0500
Screenshot 2023-10-08 115536.png,9288674231568140,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.856240500 -0500,2023-10-08 11:55:36.175805900 -0400,2023-12-01 12:49:27.617509300 -0500
Screenshot 2023-10-08 115623.png,16888498602757619,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.855240300 -0500,2023-10-08 11:56:23.033330000 -0400,2023-12-01 12:49:27.625830400 -0500
Screenshot 2023-10-08 120929.png,20547673300026583,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.855240300 -0500,2023-10-08 12:09:29.021305900 -0400,2023-12-01 12:49:27.633789500 -0500
Screenshot 2023-10-08 121044.png,2814749767255272,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.855240300 -0500,2023-10-08 12:10:44.711279200 -0400,2023-12-01 12:49:27.644266400 -0500
Screenshot 2023-10-08 121057.png,3096224743965951,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.855240300 -0500,2023-10-08 12:10:57.316099900 -0400,2023-12-01 12:49:27.652268200 -0500
Screenshot 2023-10-08 123618.png,3659174697535529,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.855240300 -0500,2023-10-08 12:36:18.000000000 -0400,2023-12-01 12:49:27.659976900 -0500
Screenshot 2023-10-08 124305.png,4222124650956745,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.855240300 -0500,2023-10-08 12:43:05.000000000 -0400,2023-12-01 12:49:27.667962100 -0500
Screenshot 2023-10-09 125305.png,21392098230014415,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.855240300 -0500,2023-10-09 12:53:05.000000000 -0400,2023-12-01 12:49:27.676131700 -0500
Screenshot 2023-10-09 125455.png,3377699720558970,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.855240300 -0500,2023-10-09 12:54:55.363174700 -0400,2023-12-01 12:49:27.684131200 -0500
Screenshot 2023-10-09 130836.png,13229323905470456,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.854241600 -0500,2023-10-09 13:08:36.000000000 -0400,2023-12-01 12:49:27.693132000 -0500
Screenshot 2023-10-09 132539.png,12103423998680718,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.854241600 -0500,2023-10-09 13:25:39.081460900 -0400,2023-12-01 12:49:27.705348200 -0500
Screenshot 2023-10-09 144131.png,4785074604501376,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.854241600 -0500,2023-10-09 14:41:31.145661500 -0400,2023-12-01 12:49:27.713535200 -0500
Screenshot 2023-10-09 150358.png,5629499534335311,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.853243000 -0500,2023-10-09 15:03:59.000000000 -0400,2023-12-01 12:49:27.722528500 -0500
Screenshot 2023-10-09 190449.png,6192449487758495,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.853243000 -0500,2023-10-09 19:04:50.000000000 -0400,2023-12-01 12:49:27.732694900 -0500
Screenshot 2023-10-10 130632.png,6755399441070072,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.853243000 -0500,2023-10-10 13:06:32.383585900 -0400,2023-12-01 12:49:27.740694900 -0500
Screenshot 2023-10-10 140057.png,6473924464356104,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.852243000 -0500,2023-10-10 14:00:57.000000000 -0400,2023-12-01 12:49:27.749816500 -0500
Screenshot 2023-10-10 170030.png,5629499534350325,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.852243000 -0500,2023-10-10 17:00:30.440340500 -0400,2023-12-01 12:49:27.758326900 -0500
Screenshot 2023-10-11 142517.png,3377699720666075,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.852243000 -0500,2023-10-11 14:25:17.484827400 -0400,2023-12-01 12:49:27.767326500 -0500
Screenshot 2023-10-13 144021.png,19421773393041601,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.851242300 -0500,2023-10-13 14:40:21.000000000 -0400,2023-12-01 12:49:27.775487700 -0500
Screenshot 2023-10-13 174824.png,2533274790518094,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.851242300 -0500,2023-10-13 17:48:24.719820600 -0400,2023-12-01 12:49:27.784330200 -0500
Screenshot 2023-10-14 115619.png,21955048183493392,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.850243900 -0500,2023-10-14 11:56:19.566667500 -0400,2023-12-01 12:49:27.792331400 -0500
Screenshot 2023-10-15 132348.png,11821949021857472,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.850243900 -0500,2023-10-15 13:23:48.000000000 -0400,2023-12-01 12:49:27.801518600 -0500
Screenshot 2023-10-15 132355.png,12384898975405896,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.850243900 -0500,2023-10-15 13:23:55.442507100 -0400,2023-12-01 12:49:27.810521100 -0500
Screenshot 2023-10-15 132400.png,3659174697516968,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.849241500 -0500,2023-10-15 13:24:00.647779100 -0400,2023-12-01 12:49:27.818739100 -0500
Screenshot 2023-10-15 132404.png,1688849860556671,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.849241500 -0500,2023-10-15 13:24:04.755807400 -0400,2023-12-01 12:49:27.826739300 -0500
Screenshot 2023-10-15 140846.png,6473924464628391,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.849241500 -0500,2023-10-15 14:08:46.212492000 -0400,2023-12-01 12:49:27.837957800 -0500
Screenshot 2023-10-15 145606.png,8162774324634713,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.849241500 -0500,2023-10-15 14:56:06.000000000 -0400,2023-12-01 12:49:27.846958100 -0500
Screenshot 2023-10-15 150246.png,27584547717648595,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.849241500 -0500,2023-10-15 15:02:46.145286200 -0400,2023-12-01 12:49:27.854754100 -0500
Screenshot 2023-10-16 143349.png,20829148276615104,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.849241500 -0500,2023-10-16 14:33:49.098373600 -0400,2023-12-01 12:49:27.863756400 -0500
Screenshot 2023-10-16 143407.png,9288674231479162,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.849241500 -0500,2023-10-16 14:34:07.689159800 -0400,2023-12-01 12:49:27.873162800 -0500
Screenshot 2023-10-16 145821.png,9288674231472898,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.849241500 -0500,2023-10-16 14:58:21.062388100 -0400,2023-12-01 12:49:27.881166000 -0500
Screenshot 2023-10-16 150535.png,29273397577911937,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.848243100 -0500,2023-10-16 15:05:35.408761200 -0400,2023-12-01 12:49:27.888166500 -0500
Screenshot 2023-10-16 150541.png,3096224744076522,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.848243100 -0500,2023-10-16 15:05:41.432551600 -0400,2023-12-01 12:49:27.896382900 -0500
Screenshot 2023-10-16 150551.png,6473924464604591,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.848243100 -0500,2023-10-16 15:05:51.534909000 -0400,2023-12-01 12:49:27.904475000 -0500
Screenshot 2023-10-16 152136.png,17169973579359358,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.848243100 -0500,2023-10-16 15:21:36.242542900 -0400,2023-12-01 12:49:27.912576500 -0500
Screenshot 2023-10-16 152159.png,4503599627382728,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.848243100 -0500,2023-10-16 15:21:59.000000000 -0400,2023-12-01 12:49:27.920576400 -0500
Screenshot 2023-10-16 170113.png,1407374883916305,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.847241200 -0500,2023-10-16 17:01:13.000000000 -0400,2023-12-01 12:49:27.928795500 -0500
Screenshot 2023-10-16 174303.png,3659174697364804,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.847241200 -0500,2023-10-16 17:43:03.224865000 -0400,2023-12-01 12:49:27.936796300 -0500
Screenshot 2023-10-17 140218.png,2251799813754359,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.847241200 -0500,2023-10-17 14:02:18.094305300 -0400,2023-12-01 12:49:27.945183300 -0500
Screenshot 2023-10-17 153554.png,3940649673953811,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.847241200 -0500,2023-10-17 15:35:54.062693700 -0400,2023-12-01 12:49:27.953150300 -0500
Screenshot 2023-10-17 180922.png,3096224743922957,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.846240600 -0500,2023-10-17 18:09:22.334768900 -0400,2023-12-01 12:49:27.960963500 -0500
Screenshot 2023-10-17 183457.png,12384898975289091,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.846240600 -0500,2023-10-17 18:34:57.226232900 -0400,2023-12-01 12:49:27.969965300 -0500
Screenshot 2023-10-18 123843.png,1407374883919770,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.846240600 -0500,2023-10-18 12:38:43.180962400 -0400,2023-12-01 12:49:27.977221100 -0500
Screenshot 2023-10-18 123923.png,1407374883919952,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.846240600 -0500,2023-10-18 12:39:23.368300200 -0400,2023-12-01 12:49:27.985325800 -0500
Screenshot 2023-10-18 123933.png,1407374883919957,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.846240600 -0500,2023-10-18 12:39:33.842346500 -0400,2023-12-01 12:49:27.992323300 -0500
Screenshot 2023-10-18 124018.png,1688849860630618,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.845240200 -0500,2023-10-18 12:40:18.625954400 -0400,2023-12-01 12:49:28.004484600 -0500
Screenshot 2023-10-18 124355.png,1407374883920100,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.845240200 -0500,2023-10-18 12:43:55.568093400 -0400,2023-12-01 12:49:28.013734500 -0500
Screenshot 2023-10-18 124423.png,1407374883920109,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.845240200 -0500,2023-10-18 12:44:23.885980500 -0400,2023-12-01 12:49:28.026729500 -0500
Screenshot 2023-10-18 124455.png,3940649674228295,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.844240100 -0500,2023-10-18 12:44:55.742741700 -0400,2023-12-01 12:49:28.035733800 -0500
Screenshot 2023-10-18 124551.png,1970324837341383,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.844240100 -0500,2023-10-18 12:45:51.193811700 -0400,2023-12-01 12:49:28.044766200 -0500
Screenshot 2023-10-18 124642.png,1688849860630762,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.843126200 -0500,2023-10-18 12:46:42.043808900 -0400,2023-12-01 12:49:28.053932200 -0500
Screenshot 2023-10-18 124840.png,1407374883920146,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.843126200 -0500,2023-10-18 12:48:40.000000000 -0400,2023-12-01 12:49:28.061725500 -0500
Screenshot 2023-10-18 125151.png,1407374883920407,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.842126100 -0500,2023-10-18 12:51:51.000000000 -0400,2023-12-01 12:49:28.071811900 -0500
Screenshot 2023-10-18 134759.png,4222124650767403,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.842126100 -0500,2023-10-18 13:47:59.000000000 -0400,2023-12-01 12:49:28.080810800 -0500
Screenshot 2023-10-18 134816.png,2533274790504990,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.842126100 -0500,2023-10-18 13:48:16.000000000 -0400,2023-12-01 12:49:28.088101600 -0500
Screenshot 2023-10-18 140351.png,4785074604192292,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.841124600 -0500,2023-10-18 14:03:52.000000000 -0400,2023-12-01 12:49:28.096123600 -0500
Screenshot 2023-10-18 142457.png,3377699720662442,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.841124600 -0500,2023-10-18 14:24:57.000000000 -0400,2023-12-01 12:49:28.105219200 -0500
Screenshot 2023-10-18 144349.png,19140298416375901,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.841124600 -0500,2023-10-18 14:43:49.560407200 -0400,2023-12-01 12:49:28.113283700 -0500
Screenshot 2023-10-18 144532.png,8444249301601755,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.841124600 -0500,2023-10-18 14:45:32.357123300 -0400,2023-12-01 12:49:28.121413700 -0500
Screenshot 2023-10-18 144549.png,3096224744100581,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.841124600 -0500,2023-10-18 14:45:49.000000000 -0400,2023-12-01 12:49:28.128414400 -0500
Screenshot 2023-10-18 151654.png,844424930624925,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.840126200 -0500,2023-10-18 15:16:54.252359600 -0400,2023-12-01 12:49:28.138567100 -0500
Screenshot 2023-10-18 151736.png,1125899907335885,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.840126200 -0500,2023-10-18 15:17:36.392025800 -0400,2023-12-01 12:49:28.147575600 -0500
Screenshot 2023-10-18 162454.png,7036874417916138,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.840126200 -0500,2023-10-18 16:24:54.316560600 -0400,2023-12-01 12:49:28.157493000 -0500
Screenshot 2023-10-19 182523.png,19421773393044929,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.839125000 -0500,2023-10-19 18:25:23.000000000 -0400,2023-12-01 12:49:28.165496200 -0500
Screenshot 2023-10-20 120150.png,6755399441341587,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.839125000 -0500,2023-10-20 12:01:50.150104800 -0400,2023-12-01 12:49:28.173491700 -0500
Screenshot 2023-10-20 131247.png,6473924464628390,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.839125000 -0500,2023-10-20 13:12:47.349449800 -0400,2023-12-01 12:49:28.181668000 -0500
Screenshot 2023-10-20 131428.png,3377699720811210,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.839125000 -0500,2023-10-20 13:14:28.413689000 -0400,2023-12-01 12:49:28.189673500 -0500
Screenshot 2023-10-20 131442.png,3377699720811306,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.839125000 -0500,2023-10-20 13:14:42.096201100 -0400,2023-12-01 12:49:28.197665300 -0500
Screenshot 2023-10-20 131454.png,4785074604364625,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.839125000 -0500,2023-10-20 13:14:54.109217900 -0400,2023-12-01 12:49:28.204764500 -0500
Screenshot 2023-10-20 133136.png,10696049115289770,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.839125000 -0500,2023-10-20 13:31:36.074154400 -0400,2023-12-01 12:49:28.216904800 -0500
Screenshot 2023-10-20 141148.png,5348024557788078,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.839125000 -0500,2023-10-20 14:11:49.000000000 -0400,2023-12-01 12:49:28.224905100 -0500
Screenshot 2023-10-20 141228.png,5348024557788333,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.839125000 -0500,2023-10-20 14:12:28.751751400 -0400,2023-12-01 12:49:28.233142000 -0500
Screenshot 2023-10-20 141241.png,4785074604367047,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.838125400 -0500,2023-10-20 14:12:41.034740900 -0400,2023-12-01 12:49:28.240232500 -0500
Screenshot 2023-10-20 141948.png,13510798882215243,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.838125400 -0500,2023-10-20 14:19:48.343762900 -0400,2023-12-01 12:49:28.248445600 -0500
Screenshot 2023-10-22 164205.png,9288674231478612,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.838125400 -0500,2023-10-22 16:42:05.000000000 -0400,2023-12-01 12:49:28.256131600 -0500
Screenshot 2023-10-22 165239.png,6473924464355651,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.837124700 -0500,2023-10-22 16:52:39.476679900 -0400,2023-12-01 12:49:28.263405300 -0500
Screenshot 2023-10-22 165317.png,23643898043705265,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.837124700 -0500,2023-10-22 16:53:17.064420700 -0400,2023-12-01 12:49:28.272410600 -0500
Screenshot 2023-10-23 142421.png,21392098230038125,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.837124700 -0500,2023-10-23 14:24:21.665916200 -0400,2023-12-01 12:49:28.280609700 -0500
Screenshot 2023-10-23 142445.png,14636698788983935,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.837124700 -0500,2023-10-23 14:24:45.060928300 -0400,2023-12-01 12:49:28.288613200 -0500
Screenshot 2023-10-23 142510.png,9288674231486564,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.837124700 -0500,2023-10-23 14:25:10.164606300 -0400,2023-12-01 12:49:28.295613200 -0500
Screenshot 2023-10-23 142530.png,20547673299926617,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.837124700 -0500,2023-10-23 14:25:30.536222200 -0400,2023-12-01 12:49:28.303780700 -0500
Screenshot 2023-10-23 142624.png,17169973579400882,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.837124700 -0500,2023-10-23 14:26:24.131421000 -0400,2023-12-01 12:49:28.311780300 -0500
Screenshot 2023-10-23 142722.png,16325548649224030,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.837124700 -0500,2023-10-23 14:27:22.325141600 -0400,2023-12-01 12:49:28.320780300 -0500
Screenshot 2023-10-23 142852.png,41658296553182260,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.836125500 -0500,2023-10-23 14:28:52.531250500 -0400,2023-12-01 12:49:28.328874600 -0500
Screenshot 2023-10-23 143016.png,9570149208176820,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.836125500 -0500,2023-10-23 14:30:16.392932300 -0400,2023-12-01 12:49:28.337977000 -0500
Screenshot 2023-10-23 143024.png,8725724278075435,regular file,iCloudDrive/Pictures/Screenshots,-,2023-12-01 12:49:30.836125500 -0500,2023-10-23 14:30:24.721866100 -0400,2023-12-01 12:49:28.346985300 -0500
