"DirectoryPath","Confidence Score","Photos Directory?"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\core\src\config","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\aria-query\lib\etc\roles\dpub","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\plugin-syntax-optional-chaining","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\plugin-syntax-json-strings\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\generator","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\.svelte-kit\output\server\.vite","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@fastify\busboy\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\playwright-core\lib\server\dispatchers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\magic-string","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\natural-compare","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\js-yaml\lib\js-yaml\schema","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\periscopic","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\istanbul-reports\lib\html\assets\vendor","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\typescript\lib\ru","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\jest-config","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\locate-character\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\argparse\lib\action\append","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@types\node\ts4.8\fs","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@nodelib\fs.scandir","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\playwright-core\lib\server\webkit","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\cac\deno","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\tmpl\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\types\lib\clone","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@fastify\busboy\lib\utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\string-length","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\coverage\routes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\dequal\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\babel-plugin-istanbul\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\plugin-syntax-bigint\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\hasown\.github","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\core\lib\config\validation","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@jest\reporters","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\css-tree\lib\syntax","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\path-is-absolute","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\create-jest","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\nanoid\async","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\babel-plugin-jest-hoist\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\sander\src\utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@babel\generator\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\playwright\lib\matchers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@types\babel__traverse","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@lucia-auth\adapter-prisma\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\highlight\node_modules\color-convert","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\playwright-core\lib\remote","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@sveltejs\kit\src\core","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\css-tree\lib\syntax\scope","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\string-length","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\svelte\src\compiler\compile","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\code-frame\node_modules\chalk","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\axobject-query\lib\etc\objects","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\resolve\test\resolver\incorrect_main","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\playwright-core\lib\vite\traceViewer\assets","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\jest-matcher-utils\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\prisma","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\resolve\test\resolver\multirepo","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\vite-plugin-istanbul\node_modules\istanbul-lib-instrument","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\coverage\lib\server","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\svelte\src\compiler\parse\state","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\rollup-plugin-visualizer\dist\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\coverage\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\sade\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\undici-types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\playwright\lib\transform","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CSDS 325\CODE\PROJECT5\.git\objects\7d","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\jest-haste-map\build\crawlers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\source-map-js","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\.svelte-kit\generated\client-optimized\nodes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@prisma\client\generator-build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\pure-rand\lib\types\generator","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\browserslist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\coverage\routes\login","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\svelte\src\runtime\internal\disclose-version","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@types\node\dns","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@sveltejs\kit\src\runtime\client","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\balanced-match\.github","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\css-tree\lib\walker","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\yargs\helpers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\.svelte-kit\generated\client\nodes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\coverage\jorr\.svelte-kit\output\server\nodes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\debug","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\types\lib\traverse","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\svelte\src\compiler\compile\render_ssr\handlers\utils","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\resolve\test","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\mdn-data","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\css-tree\lib\lexer","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@sveltejs\kit\src\core\sync\write_types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CSDS 281\Exams\1","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\jest-snapshot\node_modules\semver\classes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\binary-extensions","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\undici","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\totalist\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\svelte\src\compiler\compile\render_ssr\handlers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\svelte-preprocess\dist\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\jest-pnp-resolver","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\concat-map\test","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\prompts","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\highlight","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\jest-config\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\vite","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@sveltejs\adapter-auto","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\mri\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\html-escaper","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\highlight\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\playwright-core\lib\server\isomorphic","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\css-tree\cjs\lexer","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\undici\lib\interceptor","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\argparse\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@types\node\ts4.8","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\queue-microtask","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@sveltejs\vite-plugin-svelte-inspector\src\runtime","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\jest-snapshot\node_modules\.bin","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@fastify\busboy\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\css-tree\cjs\syntax\function","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\@sinonjs\commons\lib\prototypes","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\css-tree\cjs\syntax\pseudo","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\istanbul-reports\lib\html","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\jest-snapshot\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\code-red\src","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\css-tree\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\axobject-query","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\tmp","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\rollup\dist\es\shared","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\prisma\migrations\20231024184702_lucia_auth_models","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\devalue\src","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\istanbul-reports\lib\clover","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\coverage\jorr\src\lib\server","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CSDS 325\CODE\PROJECT5\.git\objects\91","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\resolve\test\node_path\x\aaa","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\css-tree","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@babel\helper-split-export-declaration","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\totalist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@sveltejs\kit\src\exports\vite\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\set-cookie-parser","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@types\babel__template","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\css-tree\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\babel-jest","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\svelte","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\playwright\lib\loader","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj\jorr\src\routes\unreplicated","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\playwright-core\lib\server\trace\recorder","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\import-local","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@ampproject\remapping\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\code-frame\node_modules\chalk","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\highlight","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\diff-sequences","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\acorn\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\brace-expansion","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\plugin-syntax-async-generators","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\core","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\cjs-module-lexer","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@prisma\engines-version","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@jridgewell\gen-mapping","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\undici\lib\mock","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\code-frame\node_modules\color-name","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\helper-validator-identifier","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@jest\test-sequencer","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@sveltejs\kit\src\exports\vite\dev","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\playwright-core\lib\vite\traceViewer\assets","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\concat-map\example","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\helpers\scripts","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\resolve\test\resolver\without_basedir","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\dequal\lite","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\jest-snapshot\node_modules\semver\internal","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@types\node\ts4.8\stream","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@sveltejs\vite-plugin-svelte","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\parent-module","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\@babel\types\lib\builders\typescript","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\src\css","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\jest-get-type\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\function-bind\.github","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\@jridgewell\trace-mapping\dist\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\pretty-format","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\tiny-glob","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\.svelte-kit\types\src\routes\logout","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@bcoe\v8-coverage\src\test","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\coverage\jorr\src\routes\login","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\type-fest","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\lucia","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\strip-ansi","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\import-meta-resolve","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\jest-leak-detector\build","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\svelte-hmr\runtime","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\mri","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\jest-circus\build\legacy-code-todo-rewrite","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\typescript\bin","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\deepmerge\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\playwright-core\lib\server\trace\recorder","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\svelte\src\compiler\parse\read\css-tree-cq\node","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\supports-color","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\make-dir\node_modules\semver\bin","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\jest-worker\build\workers","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\globalyzer\src","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\sander\dist","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj3\jorr\node_modules\make-dir\node_modules\semver\ranges","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\@sveltejs\kit","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\source-map\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\Classes\CSDS 325\CODE\PROJECT5\.git\objects\f1","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\.svelte-kit\types\src\routes\help","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\jest-resolve-dependencies","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\loginmsgs\jorr\node_modules\cookie","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\jorr\node_modules\resolve\test\resolver\dot_slash_main","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj5\jorr\node_modules\@babel\helper-environment-visitor\lib","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\test\jorr\node_modules\@ampproject\remapping\dist\types","0","No"
"C:\Users\gabee\iCloudDrive\Documents\GitHub\proj2\jorr\node_modules\tmp\lib","0","No"
